Day,Worried_About_Catching_COVID,Public_Transit,COVID-Like_Symptoms,merged_covid_and_opinion_data,Restaurant_Indoors,daily-new-confirmed-covid-19-deaths-per-million-people,People_Wearing_Masks,COVID-Like_Symptoms_in_Community,Anxious,Tested_Positive,Shop_Indoors,Tested,COVID-19_Vaccine_Acceptance__Vaccinated_Appointment_or_Accept,daily-new-confirmed-covid-19-cases-per-million-people
2021-01-17,,2.9787784,1.2724026,665.0477,,9.750963,,31.9292356,,20.8453462,,14.5369506,,665.0477
2021-01-18,,2.9813036,1.2676302,645.47925,,9.808685,,31.6484529,,20.4263451,,14.5378464,,645.47925
2021-01-19,,3.0141267,1.2404978,629.626,,9.827508,,31.317717,,19.8452752,,14.5082497,,629.626
2021-01-20,,2.9939989,1.2340665,608.7467,,9.708716,,30.9681315,,19.6725918,,14.4500368,,608.7467
2021-01-21,,2.9911967,1.2038749,580.49475,,9.348158,,30.6201705,,19.2494924,,14.4747642,,580.49475
2021-01-22,,3.018584,1.1900403,564.5532,,9.247771,,30.2745032,,18.96605,,14.4126579,,564.5532
2021-01-23,,3.0003929,1.1699422,549.5206,,9.285834,,30.1095162,,18.7450053,,14.2928962,,549.5206
2021-01-24,,2.9981334,1.1580854,529.4854,,9.409227,,29.8384897,,18.6097379,,14.2786619,,529.4854
2021-01-25,,2.9889113,1.1282363,511.08145,,9.210126,,29.5938941,,18.6633034,,14.1548958,,511.08145
2021-01-26,,3.0119349,1.1131461,492.24667,,9.158677,,29.3221967,,18.6617283,,14.0145146,,492.24667
2021-01-27,,3.0471,1.0882983,484.46082,,9.069583,,29.009945,,18.0413288,,13.8851723,,484.46082
2021-01-28,,3.0687595,1.0762109,482.66638,,9.420103,,28.6910463,,17.94882,,13.79674,,482.66638
2021-01-29,,3.0835047,1.0481694,470.41034,,9.47197,,28.4465787,,17.7587286,,13.7114516,,470.41034
2021-01-30,,3.1063147,1.0346588,457.5181,,9.47908,,28.0555037,,17.2862839,,13.6885378,,457.5181
2021-01-31,,3.4732843,1.0111235,446.98535,,9.306331,,27.7998277,,16.8824463,,13.5465635,,446.98535
2021-02-01,,3.5148,1.0175622,435.82187,,9.203433,,27.5290958,,16.5435417,,13.5006174,,435.82187
2021-02-02,,3.4799654,0.9950692,423.43405,,9.125633,,27.1723499,,16.1170958,,13.4453256,,423.43405
2021-02-03,,3.4706648,0.9847157,420.69516,,9.205943,,26.8936722,,16.3187747,,13.3620233,,420.69516
2021-02-04,,3.5190332,0.9897719,410.4,,8.942844,,26.646069,,16.1679871,,13.1811984,,410.4
2021-02-05,,3.5327657,0.9775127,389.36215,,8.662596,,26.3324279,,15.7428292,,13.0577701,,389.36215
2021-02-06,,3.5297452,0.9699929,375.05612,,8.351813,,26.0263744,,15.7419768,,12.940296,,375.05612
2021-02-07,,3.5501436,0.9686971,358.57126,,8.407445,,25.6922002,,15.5615317,,12.8568956,,358.57126
2021-02-08,,3.5313826,0.9514088,346.59042,,8.397406,,25.3921687,,15.1994555,,12.72466,,346.59042
2021-02-09,,3.5662766,0.942902,338.64017,,8.1799,92.079933,25.1241278,,14.9796949,,12.5505354,,338.64017
2021-02-10,,3.6333406,0.9305781,318.43008,,7.9452443,92.0933281,24.7799688,,14.3816007,,12.4202407,,318.43008
2021-02-11,,3.5900683,0.9177504,305.91806,,7.7457247,92.0352505,24.3835683,,13.8615331,,12.3984964,,305.91806
2021-02-12,,3.6012763,0.9125148,301.5972,,7.5503874,91.9759634,24.0610559,,13.639542,,12.311075,,301.5972
2021-02-13,,3.6369425,0.9140264,291.94662,,7.6026726,91.962879,23.7436325,,13.5079625,,12.1493703,,291.94662
2021-02-14,,3.636638,0.9124691,280.48743,,8.297855,91.9906717,23.3378795,,13.335752,,11.9861537,,280.48743
2021-02-15,,3.6433839,0.904123,270.04755,,8.512433,91.9949189,22.8955684,,13.1405178,,11.878081,,270.04755
2021-02-16,,3.6038874,0.901933,259.37384,,8.429195,91.980357,22.4577594,,13.1495757,,11.8017721,,259.37384
2021-02-17,,3.5932488,0.8925994,249.89561,,8.311659,91.9649366,22.0157209,,13.1531087,,11.7517087,,249.89561
2021-02-18,,3.6051676,0.8815572,235.44568,,7.867026,91.9731512,21.6423489,,13.1129819,,11.5837674,,235.44568
2021-02-19,,3.5981018,0.8826376,220.98613,,7.6026726,91.9421181,21.2618184,,13.0152494,,11.3884045,,220.98613
2021-02-20,,3.6047071,0.8801846,208.02779,,7.1823,91.8716991,20.8597517,,12.7719211,,11.3371459,,208.02779
2021-02-21,,3.6284222,0.8653656,198.0497,,6.036629,91.7546036,20.5177657,,12.5554231,,11.212334,,198.0497
2021-02-22,,3.728599,0.8699343,189.80496,,5.418828,91.6494346,20.2895743,,12.5356351,,11.0604652,,189.80496
2021-02-23,,3.8088818,0.8691527,185.29381,,5.399169,91.4885984,20.0516959,,12.1045437,,10.928887,,185.29381
2021-02-24,,3.8288526,0.8634556,184.35477,,5.440997,91.3572198,19.828797,,11.8547558,,10.7821109,,184.35477
2021-02-25,,3.8619451,0.8650463,189.91414,,5.5710826,91.224121,19.6517719,,11.8045321,,10.7709312,,189.91414
2021-02-26,,3.9385497,0.8580904,193.50633,,5.4849167,91.1190129,19.443621,,11.7669987,,10.7163332,,193.50633
2021-02-27,,3.9651077,0.845259,194.94104,,5.7371397,91.0486785,19.2436424,,11.6217533,,10.5312902,,194.94104
2021-02-28,,4.0247726,0.8474841,194.81471,,5.588232,90.9527026,19.1216682,,11.5358336,,10.4454893,,194.81471
2021-03-01,,3.9877443,0.8163304,195.98088,,5.5024843,90.8763415,18.8391221,,11.2911981,,10.386866,,195.98088
2021-03-02,,4.0326245,0.8084294,194.2835,18.9970264,5.293762,90.8564997,18.6320583,15.8246457,11.2760028,53.6683064,10.3447517,,194.2835
2021-03-03,,4.0691426,0.7977642,192.31465,19.1223845,5.225164,90.754086,18.385121,15.9304298,10.927495,53.8737531,10.260447,,192.31465
2021-03-04,,4.120432,0.7921017,185.45442,19.2280238,4.9783783,90.6400877,18.2514162,15.9363906,10.5269584,54.0174946,10.1343837,,185.45442
2021-03-05,,4.14298,0.8002847,182.81299,19.4020277,4.9453344,90.5526983,18.086846,15.885065,10.279012,54.2517937,10.0754405,,182.81299
2021-03-06,,4.1312499,0.7939266,179.82687,20.1915095,4.3869295,90.4455925,17.9141434,15.7904302,10.0508421,54.7969445,10.0593548,,179.82687
2021-03-07,,4.132345,0.7806085,175.98706,21.1357378,4.3693614,90.3209199,17.7222147,15.6707258,9.6718229,55.3142793,10.0641743,,175.98706
2021-03-08,,4.1789957,0.7889639,171.5583,21.4122903,4.2200356,90.2105904,17.6357351,15.6261476,9.502846,55.2596884,10.0256185,,171.5583
2021-03-09,,4.1875612,0.7799964,167.8724,21.5442703,4.1652403,90.1280513,17.4819884,15.5755535,9.3216802,55.3386579,9.9973812,,167.8724
2021-03-10,,4.1959258,0.7874625,164.35425,21.6181583,3.9473162,90.0305606,17.4758859,15.4747266,9.2699295,55.388353,9.9958478,,164.35425
2021-03-11,,4.2041635,0.7990511,164.49103,21.7143657,3.9778507,89.9319198,17.2609958,15.382047,9.1546928,55.4021813,9.9832729,,164.49103
2021-03-12,,4.2023902,0.7822129,162.69743,21.9597838,3.8440008,89.837125,17.0844307,15.327317,8.965222,55.5624528,9.9111479,,162.69743
2021-03-13,,4.2852063,0.7777916,160.5663,22.1450626,3.7611814,89.7621138,16.979239,15.193845,8.7620603,55.7093352,9.919851,,160.5663
2021-03-14,,4.3199359,0.7819016,160.61984,22.2453516,3.5800657,89.751082,16.8376661,15.1647345,8.795341,55.7082222,9.820687,,160.61984
2021-03-15,,4.3010608,0.7905547,158.34607,22.3266875,3.446634,89.751795,16.6808916,15.0976424,8.8740704,55.7244255,9.8533602,,158.34607
2021-03-16,,4.3380926,0.8051778,159.79834,22.4134302,3.3445735,89.6784983,16.6123922,15.0910585,8.760701,55.8675236,9.7872416,,159.79834
2021-03-17,,4.3659866,0.8025993,160.1451,22.660659,3.298981,89.6911504,16.4309983,15.0246974,8.8123238,55.9517411,9.7931645,,160.1451
2021-03-18,,4.4175859,0.8089542,159.19057,23.0301419,3.1534193,89.7442297,16.4469949,14.9748876,8.892722,56.1710943,9.7621161,,159.19057
2021-03-19,,4.4680215,0.8159458,158.28416,23.248843,2.9438605,89.7331686,16.4057337,14.8897974,9.0310484,56.0832949,9.7598655,,158.28416
2021-03-20,,4.4565656,0.8155712,159.67912,23.4875892,2.7928612,89.7882476,16.4133206,14.898036,8.9839663,56.1131264,9.7284622,,159.67912
2021-03-21,,4.4695168,0.8269344,158.75891,23.7591902,2.6201112,89.7636719,16.4264962,14.8134223,9.1495367,56.2273061,9.7482542,,158.75891
2021-03-22,,4.526428,0.8284107,161.34473,24.1155909,2.5197237,89.6690384,16.4231061,14.7931843,8.8666228,56.5279449,9.6920534,,161.34473
2021-03-23,,4.5319092,0.8172856,160.50732,24.426446,2.478732,89.6469614,16.4468781,14.6622431,9.0050753,56.6845234,9.6313384,,160.50732
2021-03-24,,4.5346791,0.8205856,162.47157,24.5976587,2.581211,89.56628,16.4784468,14.6021096,9.0857019,56.8864338,9.5759925,,162.47157
2021-03-25,,4.5117388,0.8099025,164.93022,24.5754725,2.539383,89.466827,16.3922422,14.6078849,9.0507173,56.9080615,9.5278427,,164.93022
2021-03-26,,4.4711304,0.8238133,168.45758,24.5494297,2.5607152,89.3756743,16.4321069,14.6123578,9.0174874,57.045208,9.4823883,,168.45758
2021-03-27,,4.5122435,0.8358707,169.40625,24.5604535,2.5711722,89.2766994,16.4070503,14.529225,9.1632472,57.0984658,9.4145741,,169.40625
2021-03-28,,4.5608735,0.839395,174.76526,24.6141608,2.5561142,89.1752638,16.3983407,14.5699365,9.0659673,57.2062722,9.3459731,,174.76526
2021-03-29,,4.5699885,0.8337481,176.75084,24.5224708,2.6117456,89.1425591,16.3498772,14.4886761,9.2614,57.1554271,9.3124522,,176.75084
2021-03-30,,4.5833876,0.8441901,180.1088,24.4839563,2.6389337,89.0745901,16.317218,14.4240422,9.3083757,57.2294407,9.3083122,,180.1088
2021-03-31,,4.5980017,0.8486943,184.20209,24.3926581,2.4758043,89.0565537,16.3767392,14.3740285,9.2129517,57.2613295,9.2503126,,184.20209
2021-04-01,,4.6337758,0.830559,185.91914,24.5343569,2.4657655,89.0323548,16.4222689,14.2852441,9.3450065,57.3464342,9.2552072,,185.91914
2021-04-02,,4.6731393,0.8114768,186.5658,24.8239505,2.3913114,89.0744618,16.4166482,14.1600783,9.2904754,57.6950599,9.2703205,,186.5658
2021-04-03,,4.6630005,0.8130888,190.04506,25.0162972,2.3222952,88.9674138,16.449809,14.05587,9.4834649,58.1428113,9.2995226,,190.04506
2021-04-04,,4.6804499,0.8262291,188.20964,24.8416552,2.238639,88.8554524,16.5050133,13.9311478,9.7959124,58.2355487,9.3334223,,188.20964
2021-04-05,,4.6413394,0.8403321,188.41544,24.6411272,2.178825,88.7846648,16.619429,13.8298598,9.8524552,57.97046,9.304811,,188.41544
2021-04-06,,4.5933453,0.8539793,185.26411,24.6579363,2.1428528,88.6566987,16.6358096,13.792336,9.8343524,57.9429257,9.3167636,,185.26411
2021-04-07,,4.642646,0.8544231,184.589,24.7211749,2.0650525,88.5103222,16.6254913,13.8082267,10.06424,57.9212701,9.2842873,,184.589
2021-04-08,,4.641877,0.8817132,185.37035,24.6926656,2.0734181,88.3839907,16.7011837,13.6481681,10.1100826,57.9296682,9.2614036,,185.37035
2021-04-09,,4.6306653,0.9086731,187.48685,24.5843942,2.0202963,88.2317877,16.7898054,13.6351834,10.3055291,57.6349915,9.2115767,,187.48685
2021-04-10,,4.6199979,0.9054808,188.21843,24.5259262,2.0416288,88.185487,16.832888,13.6798424,10.2061481,57.2135159,9.1368381,,188.21843
2021-04-11,,4.5781149,0.8885459,190.71515,24.7338158,2.0508308,88.2158253,16.8037245,13.6850157,10.1559561,57.0175249,9.0928714,,190.71515
2021-04-12,,4.5823313,0.877998,192.56227,25.0664025,2.064216,88.1174916,16.7615642,13.6798295,10.0316419,57.2984956,9.0980653,,192.56227
2021-04-13,,4.6524358,0.8759513,195.7065,25.1499924,2.037446,88.08773,16.7573322,13.6425823,9.8779132,57.3135778,9.0265478,,195.7065
2021-04-14,,4.6188794,0.8961331,197.39426,25.2641272,2.108972,88.0570497,16.7162803,13.568935,9.8200091,57.3315002,9.0621332,,197.39426
2021-04-15,,4.6243988,0.8738607,200.97014,25.302569,2.1098084,87.9948132,16.6703536,13.6392601,9.6644803,57.346261,9.022914,,200.97014
2021-04-16,,4.6928883,0.8559916,199.3083,25.4901411,2.0934956,87.8354014,16.5458443,13.6305064,9.5350481,57.418831,9.0274963,,199.3083
2021-04-17,,4.7254169,0.863297,197.66196,25.5499702,2.062961,87.815967,16.485392,13.6611387,9.6494514,57.4169391,8.9908667,,197.66196
2021-04-18,,4.6905469,0.8691844,195.42792,25.6026227,2.039119,87.7509872,16.4767594,13.6491551,9.4844921,57.3586195,8.9551224,,195.42792
2021-04-19,,4.7395712,0.8710078,199.2347,25.6519445,1.9918534,87.6454626,16.4222664,13.7290086,9.5593872,57.3756069,8.9261682,,199.2347
2021-04-20,,4.7351351,0.8780248,197.60255,25.6878794,2.00482,87.5690555,16.3876942,13.763975,9.6932904,57.3160901,8.95724,,197.60255
2021-04-21,,4.7332937,0.8740983,187.08112,25.7111233,1.9755404,87.5309122,16.3374489,13.7851588,9.7705895,57.2593978,8.952496,,187.08112
2021-04-22,,4.7329622,0.8827209,180.85376,25.6757505,1.973449,87.5430187,16.1766211,13.8100062,9.6662038,57.232725,8.9411704,,180.85376
2021-04-23,,4.6935139,0.8811348,177.67273,25.5543039,1.9671748,87.545725,16.161326,13.8028336,9.6600101,57.1783709,8.906997,,177.67273
2021-04-24,,4.6669453,0.886379,173.48198,25.5189191,1.962992,87.4617781,16.1226578,13.8016074,9.4668986,57.227948,8.9331831,,173.48198
2021-04-25,,4.7405926,0.8915691,169.86176,25.8384339,1.9747038,87.2572212,15.9067394,13.8261649,9.3169033,57.4492184,8.9535168,,169.86176
2021-04-26,,4.732769,0.8958414,159.18974,25.9945753,1.9859974,87.1032776,15.806885,13.683417,9.4646982,57.5932958,8.8849232,,159.18974
2021-04-27,,4.7605804,0.8817596,155.63853,26.1482209,1.9592274,86.9041184,15.7046766,13.6690778,9.20135,57.7292382,8.8538733,,155.63853
2021-04-28,,4.8000722,0.8671148,153.51283,26.2117185,1.9609005,86.5971118,15.5908229,13.5933791,9.0991092,57.8905429,8.7913452,,153.51283
2021-04-29,,4.8404381,0.8859263,150.58278,26.4438675,1.8772444,86.0794483,15.5534731,13.5081615,9.2644629,58.0635187,8.7032243,,150.58278
2021-04-30,,4.8475555,0.8963497,146.9634,26.5782362,1.9044327,85.7598476,15.4524381,13.472009,9.2654603,58.2203934,8.6856197,,146.9634
2021-05-01,,4.8892567,0.8851611,144.52231,26.8119806,1.8914659,85.504,15.2863248,13.4817588,9.0669723,58.2475448,8.6344662,,144.52231
2021-05-02,,4.8966753,0.8699248,141.54916,26.8174713,1.8793358,85.2477223,15.2014097,13.3876728,8.9857876,58.3719623,8.5047251,,141.54916
2021-05-03,,4.9768888,0.8744242,140.1496,26.9645023,1.8634411,85.0173283,15.2034909,13.3906051,8.7067097,58.4842596,8.4922824,,140.1496
2021-05-04,,4.9568787,0.8720807,138.37022,27.042533,1.8906294,84.807272,15.0827006,13.2966076,8.7726458,58.6193451,8.392166,,138.37022
2021-05-05,,5.000127,0.8624403,139.52217,27.1976739,1.8918842,84.7418022,15.0445548,13.3006694,8.5920541,58.7550336,8.3097569,,139.52217
2021-05-06,,4.9973417,0.8399974,136.2759,27.3593686,1.9454242,84.8194296,14.8358101,13.2474863,8.2751359,58.8367518,8.2870999,,136.2759
2021-05-07,,5.0415405,0.8357953,132.15373,27.6150165,1.896067,84.724325,14.7483734,13.2188615,8.0836831,59.0608749,8.1774278,,132.15373
2021-05-08,,5.0950331,0.8246357,126.73658,27.7566905,1.861768,84.4557481,14.6570843,13.0972264,7.9526227,59.2853326,8.1005972,,126.73658
2021-05-09,,5.1636603,0.8200054,122.27353,28.1094721,1.861768,84.3029743,14.6055381,13.0531326,8.2739281,59.501464,8.0499706,,122.27353
2021-05-10,,5.1575172,0.7984154,117.53399,28.5669767,1.85884,84.1014519,14.4489214,13.0379618,8.3605006,59.649416,7.9499067,,117.53399
2021-05-11,,5.165482,0.808427,113.74645,28.8122622,1.8203582,83.928634,14.4269734,13.0431199,8.4956715,59.6796083,7.9065329,,113.74645
2021-05-12,,5.1811767,0.8029913,110.16179,28.9839707,1.7889872,83.640774,14.2309597,12.9611816,8.3757379,59.7217837,7.8695927,,110.16179
2021-05-13,,5.2018083,0.8233725,106.1969,29.0490377,1.7571977,83.3736108,14.2691505,13.042162,8.3620788,59.7950993,7.8711225,,106.1969
2021-05-14,,5.2730078,0.8173294,102.53402,29.119129,1.742558,83.0885788,14.1115482,13.0168261,8.1297828,59.8800035,7.8403078,,102.53402
2021-05-15,,5.3377163,0.833331,101.58996,29.2817378,1.7057493,82.7505684,14.005963,13.021892,8.1789093,59.9568473,7.7616969,,101.58996
2021-05-16,,5.3484204,0.8315712,97.605835,29.2073983,1.6618297,82.1811377,13.8403916,12.9912044,7.9088529,59.9211024,7.712728,,97.605835
2021-05-17,,5.3958156,0.8493165,94.60091,28.9541002,1.5919769,81.6333874,13.629708,13.0317001,7.6201224,59.9751367,7.6435007,,94.60091
2021-05-18,,5.4681962,0.8330782,92.02304,29.0111971,1.604107,80.9024664,13.4546752,12.9903091,7.2758514,60.1428622,7.5904737,,92.02304
2021-05-19,,5.4450037,0.8527499,89.960915,29.1898346,1.5903038,80.2226956,13.2849385,13.0365302,7.0688695,60.3800754,7.4978775,,89.960915
2021-05-20,38.3081817,5.4961784,0.8352583,87.68797,29.9579211,1.5953231,79.1793835,12.8720217,12.8767321,6.7916047,61.2011145,7.6101771,84.4271705,87.68797
2021-05-21,38.6096966,5.5389981,0.8276425,84.21917,30.538833,1.5551682,78.2823792,12.503216,12.8382918,6.7720009,62.011439,7.7448735,84.5207439,84.21917
2021-05-22,38.5100456,5.528966,0.7936014,78.9961,31.1821817,1.5376004,77.1194626,12.1313931,12.8159556,6.4196673,62.8452601,7.9666697,84.5273497,78.9961
2021-05-23,38.1760609,5.4920799,0.8015143,75.96356,31.8769105,1.5158497,76.0202375,11.8910371,12.8042799,6.1773169,63.6877359,8.1431182,84.7494396,75.96356
2021-05-24,38.2802029,5.4872037,0.7773131,72.77919,32.6619966,1.5020465,74.9852048,11.6325104,12.6216801,6.0956335,64.5368424,8.3822739,84.7685765,72.77919
2021-05-25,38.0178372,5.5691256,0.7879634,70.54348,33.5399439,1.4393044,73.878253,11.3325647,12.5912914,6.0967247,65.4956081,8.5439592,84.623219,70.54348
2021-05-26,37.7917904,5.6070504,0.7625003,68.58091,34.2661955,1.5200325,72.7803855,11.0694329,12.4224502,6.0916905,66.1249454,8.7569457,84.6701336,68.58091
2021-05-27,37.648306,5.6438388,0.7695727,67.29762,34.5064571,1.4815507,71.9272058,11.0435092,12.3816992,6.2582112,66.4391556,8.7262312,84.5829822,67.29762
2021-05-28,37.2628009,5.6899835,0.7640845,65.617805,34.8653294,1.4539442,70.7811381,10.9271702,12.2968035,6.0935309,66.50574,8.75426,84.5483523,65.617805
2021-05-29,36.8434031,5.6849202,0.7568703,63.11732,34.9652061,1.4556173,70.0205571,10.7954408,12.1467176,6.1680605,66.5203254,8.6528049,84.544556,63.11732
2021-05-30,36.8454078,5.7488215,0.7446853,61.826508,35.0567433,1.4782045,69.2323213,10.7062329,11.9491172,6.0970473,66.6224264,8.6349092,84.3923312,61.826508
2021-05-31,36.5610664,5.8208973,0.7564789,59.067528,35.3582176,1.4330301,68.2241297,10.6025269,11.9552582,5.9905916,66.7415283,8.6055344,84.4555951,59.067528
2021-06-01,36.39105,5.7806744,0.7406837,57.528255,35.7363069,1.4192269,67.2004358,10.5532412,11.9377379,5.9593582,66.7892313,8.5487833,84.4883463,57.528255
2021-06-02,36.3488001,5.8215871,0.7507002,55.289196,36.0328805,1.2841221,66.2956825,10.5766129,11.9654159,5.9522081,67.1321249,8.5397975,84.4331674,55.289196
2021-06-03,36.0809239,5.8499225,0.7447704,48.74896,36.1953547,1.206322,65.3326665,10.5056123,11.9739559,5.815755,67.1152026,8.4653197,84.4854954,48.74896
2021-06-04,35.9456017,5.7840838,0.7541462,45.642387,36.2991395,1.1958649,64.5576659,10.5610326,11.9028267,5.8264553,67.2821303,8.3732402,84.4425198,45.642387
2021-06-05,35.9151638,5.7840049,0.756419,44.04497,36.501121,1.1678401,63.3883011,10.6224532,11.9520743,5.8473488,67.4659788,8.3432756,84.3860571,44.04497
2021-06-06,35.6055545,5.8491435,0.7596922,41.45665,36.6391047,1.1189013,62.2147169,10.6698114,12.1304608,5.8222564,67.4112553,8.232085,84.3716435,41.45665
2021-06-07,35.3081368,5.8618345,0.759546,41.082706,36.6582148,1.1578014,61.2985472,10.6861488,12.2110187,5.8205895,67.3490368,8.0389806,84.182331,41.082706
2021-06-08,35.2600434,5.8586808,0.7651187,40.55316,36.6966149,1.2284908,60.5440363,10.5638184,12.2143599,5.7151232,67.4303919,8.057279,84.1817695,40.55316
2021-06-09,34.9590958,5.9081805,0.7562089,40.75812,36.8392361,1.266136,59.575954,10.4579479,12.1132158,5.6032151,67.4314661,7.971659,84.0940456,40.75812
2021-06-10,34.8361345,5.9710413,0.7562981,43.008053,36.868735,1.2581887,58.6751837,10.357685,12.2319035,5.4763638,67.4295713,7.9316834,84.0657982,43.008053
2021-06-11,34.8264537,5.9920818,0.7565585,44.510517,37.0168134,1.2142693,57.7053317,10.2740309,12.2631177,5.5832022,67.4466633,7.9069905,84.0277933,44.510517
2021-06-12,34.7020338,6.1007789,0.776576,43.579006,37.1790794,1.1741143,57.0570107,10.1522624,12.1513669,5.5971633,67.4510206,7.9100313,84.0774362,43.579006
2021-06-13,34.6616116,6.1097925,0.7905443,41.64613,37.2881742,1.0975689,56.3557641,10.032163,12.1303596,5.7431192,67.5200457,7.9165563,84.0875106,41.64613
2021-06-14,34.6379933,6.1747721,0.7847156,40.64895,37.5103813,1.0197687,55.5489332,9.9318557,12.017059,5.6665554,67.6213451,7.992171,84.1540685,40.64895
2021-06-15,34.5239854,6.3260502,0.8067757,39.660553,37.569015,0.90641457,54.8233568,9.9399526,11.9016325,5.80111,67.6495384,7.9840866,84.2043568,39.660553
2021-06-16,34.6513349,6.4095055,0.8447855,38.98168,37.7391458,0.85496604,54.0544477,9.9764808,12.000723,5.6553635,67.6677826,7.9854464,84.1609499,38.98168
2021-06-17,34.6376633,6.4340698,0.8340033,38.271442,37.9405264,0.85622084,53.3436748,9.9500093,12.0167712,5.7438551,67.8159728,7.8949671,84.1390144,38.271442
2021-06-18,34.2647422,6.5765197,0.8286219,35.58608,38.1423565,0.8348885,52.4298389,9.9226027,12.1407107,5.4945666,67.9442588,7.9256439,84.2024666,35.58608
2021-06-19,34.0753035,6.5856751,0.8174125,34.56547,38.505363,0.7918056,51.4174509,9.832484,12.2302518,5.485976,68.0698875,7.8542886,84.1545424,34.56547
2021-06-20,33.7781955,6.7684911,0.8140995,33.724728,38.8661636,0.73701084,50.4534805,9.761391,12.2067639,5.2252841,68.3415026,7.8495131,84.1413669,33.724728
2021-06-21,33.5582206,6.8592216,0.8231518,33.724728,39.0901836,0.7549969,49.5548653,9.8260862,12.3192428,5.1680869,68.4229973,7.9038219,84.0685111,33.724728
2021-06-22,33.5561509,6.8704968,0.8012754,33.861088,39.4469936,0.78469485,48.6110169,9.7490012,12.2052075,4.866296,68.5304835,7.8586152,84.147703,33.861088
2021-06-23,33.295718,6.8365068,0.7961108,33.983643,39.6010388,0.81271964,47.8187847,9.661965,12.128365,4.9856942,68.6436545,7.812615,84.3470311,33.983643
2021-06-24,33.1016879,6.924784,0.803912,34.26473,39.8758431,0.80937344,46.8584942,9.6839694,12.0627617,4.9750607,68.6473247,7.8753962,84.404109,34.26473
2021-06-25,33.1387822,6.8752484,0.8240301,34.524483,39.9243371,0.8051906,46.2931206,9.7303091,11.9145169,5.1380964,68.7040492,7.7957408,84.4365764,34.524483
2021-06-26,33.4784582,6.8715125,0.8579293,35.397854,39.8220195,0.8202487,45.7335275,9.8506268,11.8889873,4.9911124,68.6570583,7.7484122,84.4692357,35.397854
2021-06-27,33.7296431,6.7867307,0.8530699,36.656876,39.8050932,0.878808,45.2280883,9.9058148,11.8820266,5.1327517,68.4315791,7.7486425,84.4840759,36.656876
2021-06-28,33.8953873,6.7611265,0.8489315,37.051735,39.7622484,0.8750435,44.6868878,9.8479049,11.7847227,5.2309252,68.5124383,7.6845667,84.617257,37.051735
2021-06-29,34.1047443,6.6988458,0.8459144,37.733112,39.6153153,0.85412943,44.1486408,9.8976786,11.9339514,5.7121482,68.3484094,7.6428335,84.5243015,37.733112
2021-06-30,34.4093298,6.7193499,0.8358287,38.5153,39.5681163,0.8194122,43.6693708,9.9018068,11.9332759,5.7224062,68.315674,7.6182923,84.4257871,38.5153
2021-07-01,34.73235,6.6256213,0.8613259,39.446392,39.5082012,0.8085368,43.2503265,9.9501388,11.9893482,5.82694,68.3520847,7.62729,84.369337,39.446392
2021-07-02,34.8573375,6.6625716,0.8382747,38.525337,39.6629434,0.7742378,42.8198161,9.8127131,12.0737444,5.7924337,68.5197883,7.5277226,84.348847,38.525337
2021-07-03,34.6872373,6.7473775,0.8430715,39.786037,39.7272988,0.7633625,42.3041978,9.8431739,12.1295935,6.2567456,68.7567154,7.5801745,84.3981202,39.786037
2021-07-04,34.7858455,6.7141994,0.8541718,40.58872,39.4498867,0.71818817,42.0493033,9.8650838,12.1361137,6.3798482,68.9588637,7.6078759,84.5739414,40.58872
2021-07-05,34.9123702,6.615313,0.8583391,40.544796,39.1635423,0.6805429,41.5139092,9.9288529,12.2004393,6.6231705,68.9896014,7.5111006,84.6132842,40.544796
2021-07-06,34.7958243,6.6498895,0.869136,40.45403,39.2617763,0.6604654,40.9048201,10.0130131,12.2238774,6.6120077,69.2283406,7.4370585,84.6196804,40.45403
2021-07-07,34.7863199,6.7866517,0.8825297,39.914032,39.3822121,0.62700295,40.34575,10.1020217,12.1991913,6.7953457,69.3979115,7.4908177,84.475053,39.914032
2021-07-08,34.7027953,6.8370985,0.8866478,41.774544,39.5561767,0.6349503,39.8739124,10.1982219,12.0824784,6.9878858,69.4763318,7.4292251,84.501482,41.774544
2021-07-09,34.8364167,6.8845593,0.928616,46.37438,39.5852721,0.63746,39.4178172,10.4600522,12.0292679,7.2704784,69.3270166,7.5004994,84.5259631,46.37438
2021-07-10,35.0864976,6.811469,0.9336425,115.370636,39.5142952,0.6261664,39.1785829,10.6774338,12.0274742,7.4349722,68.9801798,7.5579844,84.5475007,115.370636
2021-07-11,35.0810394,6.8412254,0.9419919,119.841644,39.6621528,0.63118577,38.746512,10.7760038,11.949573,7.6218168,68.8468978,7.4587706,84.4771003,119.841644
2021-07-12,35.2280672,6.9254897,0.9974946,123.05655,39.9311443,0.6299309,38.5617111,11.0052141,11.9832315,7.8208163,68.7291489,7.4890079,84.3948978,123.05655
2021-07-13,35.4277423,6.9420123,1.0173849,125.67624,39.8926879,0.62742126,38.5713555,11.1962742,11.964332,7.7995732,68.5470257,7.5597137,84.3760672,125.67624
2021-07-14,35.7164494,6.9026932,1.0001626,133.9352,39.8040908,0.7077312,38.483024,11.4508293,11.9294087,7.8867237,68.3343488,7.5084931,84.4980412,133.9352
2021-07-15,36.1971614,6.8980689,1.0249619,140.2161,39.4548702,0.7227893,38.37523,11.6221568,12.0608065,8.1377357,68.1188242,7.5577087,84.6181194,140.2161
